IMG_URL,NAME,PAGE,PCA1,PCA2,TPSA,MW,Predictions,DESC,FORM
assets/2021-09-20/487.svg,Chemical Space 487,,-1.433998806233328,-2.2801608524388945,80.67,158.11,0,Insert cool descriptions here if you want!,C6H6O5
assets/2021-09-20/488.svg,Chemical Space 488,,0.5425996725195149,0.22653336095627877,55.76,310.09,6,Insert cool descriptions here if you want!,C9H11IO4
assets/2021-09-20/489.svg,Chemical Space 489,,0.025558243582735847,1.4053947898807357,52.6,166.13,9,Insert cool descriptions here if you want!,C8H6O4
assets/2021-09-20/490.svg,Chemical Space 490,,1.1098596712770423,-1.5521165686677618,63.6,200.21,6,Insert cool descriptions here if you want!,C8H8O4S
assets/2021-09-20/491.svg,Chemical Space 491,,-1.400346350813261,-1.7425728631078656,43.37,102.09,1,Insert cool descriptions here if you want!,C4H6O3
assets/2021-09-20/492.svg,Chemical Space 492,,-1.850226112783039,-0.564522969428598,63.6,170.16,6,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/493.svg,Chemical Space 493,,-1.6490040316524925,-0.25818455123171646,55.76,182.17,0,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/494.svg,Chemical Space 494,,1.5145054569191088,-2.283478799872188,63.6,166.13,6,Insert cool descriptions here if you want!,C8H6O4
assets/2021-09-20/495.svg,Chemical Space 495,,-1.572028017011401,-0.6593816655022696,46.53,209.04,1,Insert cool descriptions here if you want!,C6H9BrO3
assets/2021-09-20/496.svg,Chemical Space 496,,-2.4446456419763454,-0.8825694007492946,55.76,184.19,1,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/497.svg,Chemical Space 497,,-1.4485633154389772,-1.3894112340607745,43.37,116.12,3,Insert cool descriptions here if you want!,C5H8O3
assets/2021-09-20/498.svg,Chemical Space 498,,-1.2755079621945697,0.4860054695791896,46.53,118.13,0,Insert cool descriptions here if you want!,C5H10O3
assets/2021-09-20/499.svg,Chemical Space 499,,0.0254517696775055,-0.18369082783728907,55.76,168.15,5,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/500.svg,Chemical Space 500,,1.205620460322363,0.0374384822091543,63.6,214.16,2,Insert cool descriptions here if you want!,C9H11O4P
assets/2021-09-20/501.svg,Chemical Space 501,,-1.9047399250791817,-1.135595658090414,43.37,170.21,4,Insert cool descriptions here if you want!,C9H14O3
assets/2021-09-20/502.svg,Chemical Space 502,,0.7746374046190546,-0.2452583037014129,55.76,196.2,9,Insert cool descriptions here if you want!,C10H12O4
assets/2021-09-20/503.svg,Chemical Space 503,,1.6682002123067254,0.2262891952993863,55.76,182.17,2,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/504.svg,Chemical Space 504,,-1.664244889292546,-0.43830241383213236,46.53,178.19,3,Insert cool descriptions here if you want!,C10H10O3
assets/2021-09-20/505.svg,Chemical Space 505,,4.804222946984088,-1.8673326937567019,75.63,195.17,9,Insert cool descriptions here if you want!,C9H9NO4
assets/2021-09-20/506.svg,Chemical Space 506,,4.556739964822214,-1.3075912238557423,63.6,192.17,0,Insert cool descriptions here if you want!,C10H8O4
assets/2021-09-20/507.svg,Chemical Space 507,,-1.3762980052429388,0.345416184609621,69.39,131.13,3,Insert cool descriptions here if you want!,C5H9NO3
assets/2021-09-20/508.svg,Chemical Space 508,,-2.164405562176727,0.22127526605238523,46.53,174.22,3,Insert cool descriptions here if you want!,C7H10O3S
assets/2021-09-20/509.svg,Chemical Space 509,,-2.2334083090083188,0.4610062728403362,49.33,137.14,4,Insert cool descriptions here if you want!,C7H7NO2
assets/2021-09-20/510.svg,Chemical Space 510,,-2.5433870167609403,-1.299385603148476,43.37,140.14,9,Insert cool descriptions here if you want!,C7H8O3
assets/2021-09-20/511.svg,Chemical Space 511,,-2.0581980839377585,4.384014632647516,0.0,30.07,3,Insert cool descriptions here if you want!,C2H6
assets/2021-09-20/512.svg,Chemical Space 512,,-1.8877611750593943,-2.1718395509586785,87.45,185.18,9,Insert cool descriptions here if you want!,C8H11NO4
assets/2021-09-20/513.svg,Chemical Space 513,,-2.2638549854745107,-1.9158593447492234,43.37,154.16,6,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/514.svg,Chemical Space 514,,-1.8540061733694013,-1.829520257292074,63.6,144.13,5,Insert cool descriptions here if you want!,C6H8O4
assets/2021-09-20/515.svg,Chemical Space 515,,0.7788315335056039,-0.5581713262498285,54.37,166.18,9,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/516.svg,Chemical Space 516,,-0.21875234291361148,1.0360051723506278,57.53,128.13,6,Insert cool descriptions here if you want!,C6H8O3
assets/2021-09-20/517.svg,Chemical Space 517,,4.508205180989671,0.46406551390397116,37.3,140.11,6,Insert cool descriptions here if you want!,C7H5FO2
assets/2021-09-20/518.svg,Chemical Space 518,,-2.021528056189101,4.586384613630649,0.0,94.94,8,Insert cool descriptions here if you want!,CH3Br
assets/2021-09-20/519.svg,Chemical Space 519,,3.4003230418381847,1.5981978330759086,43.37,150.13,5,Insert cool descriptions here if you want!,C8H6O3
assets/2021-09-20/520.svg,Chemical Space 520,,0.20914405339396458,2.804940913746074,53.25,151.16,1,Insert cool descriptions here if you want!,C8H9NO2
assets/2021-09-20/521.svg,Chemical Space 521,,-0.3302538425263819,2.519644011104007,52.6,170.16,3,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/522.svg,Chemical Space 522,,-2.63976285735866,0.9077609809035772,38.33,169.22,3,Insert cool descriptions here if you want!,C9H15NO2
assets/2021-09-20/523.svg,Chemical Space 523,,-2.41889288658156,1.9261241800865283,55.76,184.19,1,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/524.svg,Chemical Space 524,,0.8242908206607065,-0.3131293966696164,55.76,170.16,3,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/525.svg,Chemical Space 525,,4.9329264966262185,-0.7948324531621737,49.36,151.14,5,Insert cool descriptions here if you want!,C8H7O3-
assets/2021-09-20/526.svg,Chemical Space 526,,-2.630693932889067,0.1560176584085401,26.3,191.02,2,Insert cool descriptions here if you want!,C6H7BrO2
assets/2021-09-20/527.svg,Chemical Space 527,,-0.5765002437998028,1.2475606605032281,63.6,116.07,0,Insert cool descriptions here if you want!,C4H4O4
assets/2021-09-20/528.svg,Chemical Space 528,,-1.7163338901255016,-2.628784599695646,63.6,156.14,9,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/529.svg,Chemical Space 529,,0.7776078115954854,-1.528499140465743,75.96,181.15,4,Insert cool descriptions here if you want!,C8H7NO4
assets/2021-09-20/530.svg,Chemical Space 530,,-2.4728725879985527,-0.3383245104227313,43.37,178.19,4,Insert cool descriptions here if you want!,C10H10O3
assets/2021-09-20/531.svg,Chemical Space 531,,-1.9101790395601324,-2.372328885130828,63.6,249.06,5,Insert cool descriptions here if you want!,C8H9BrO4
assets/2021-09-20/532.svg,Chemical Space 532,,2.5935848859985544,2.0555344204568105,64.99,226.23,6,Insert cool descriptions here if you want!,C11H14O5
assets/2021-09-20/533.svg,Chemical Space 533,,4.604885028546995,0.4584446775978919,49.36,151.14,1,Insert cool descriptions here if you want!,C8H7O3-
assets/2021-09-20/534.svg,Chemical Space 534,,-2.539532222401387,-1.0678221878556913,46.53,168.19,1,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/535.svg,Chemical Space 535,,-2.592776805317716,2.772709152967871,37.3,238.02,6,Insert cool descriptions here if you want!,C6H7IO2
assets/2021-09-20/536.svg,Chemical Space 536,,0.9466509254579009,0.6341185734866125,46.53,140.14,6,Insert cool descriptions here if you want!,C7H8O3
assets/2021-09-20/537.svg,Chemical Space 537,,0.8357887525406387,-0.05322416071617156,63.6,192.17,6,Insert cool descriptions here if you want!,C10H8O4
assets/2021-09-20/538.svg,Chemical Space 538,,0.7744898551006574,0.12932956841106466,44.76,184.19,4,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/539.svg,Chemical Space 539,,-2.0819085349108115,-0.8591330330952137,74.6,130.1,9,Insert cool descriptions here if you want!,C5H6O4
assets/2021-09-20/540.svg,Chemical Space 540,,-0.36194256397111485,1.14055207089068,37.3,120.11,1,Insert cool descriptions here if you want!,C7H4O2
assets/2021-09-20/541.svg,Chemical Space 541,,0.9212414339740762,-1.0728585664439094,54.37,152.15,7,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/542.svg,Chemical Space 542,,0.7332595132163933,0.24574897964797512,63.6,164.12,5,Insert cool descriptions here if you want!,C8H4O4
assets/2021-09-20/543.svg,Chemical Space 543,,0.3417401646818391,-0.3552962271279472,46.53,154.16,0,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/544.svg,Chemical Space 544,,1.3148911495380706,0.08560799442818723,61.83,184.15,5,Insert cool descriptions here if you want!,C8H8O5
assets/2021-09-20/545.svg,Chemical Space 545,,2.7476413612085424,-2.089414922956847,76.49,181.15,5,Insert cool descriptions here if you want!,C8H7NO4
assets/2021-09-20/546.svg,Chemical Space 546,,5.1100459326264325,-1.0730645790813143,63.6,200.58,4,Insert cool descriptions here if you want!,C8H5ClO4
assets/2021-09-20/547.svg,Chemical Space 547,,-1.2006278125341465,-1.1568947265400955,63.6,150.07,3,Insert cool descriptions here if you want!,C4H7O4P
assets/2021-09-20/548.svg,Chemical Space 548,,-1.5905108564422936,-0.9830978353051794,63.6,130.1,6,Insert cool descriptions here if you want!,C5H6O4
assets/2021-09-20/549.svg,Chemical Space 549,,1.2733175587053318,-1.7799853174746432,63.6,198.2,8,Insert cool descriptions here if you want!,C8H6O4S
assets/2021-09-20/550.svg,Chemical Space 550,,-1.1917161769707536,-3.343980655829769,63.6,118.09,7,Insert cool descriptions here if you want!,C4H6O4
assets/2021-09-20/551.svg,Chemical Space 551,,0.9496735241554037,0.8739144916260216,63.6,168.15,3,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/552.svg,Chemical Space 552,,-2.020579993149948,-0.4414235390510959,58.56,183.21,1,Insert cool descriptions here if you want!,C9H13NO3
assets/2021-09-20/553.svg,Chemical Space 553,,3.603203159583956,2.4832526241522253,29.46,172.61,1,Insert cool descriptions here if you want!,C8H9ClO2
assets/2021-09-20/554.svg,Chemical Space 554,,3.0335014501228557,1.7358238658674345,72.55,195.22,6,Insert cool descriptions here if you want!,C10H13NO3
assets/2021-09-20/555.svg,Chemical Space 555,,4.41195692026684,0.45608337869421567,26.3,154.14,5,Insert cool descriptions here if you want!,C8H7FO2
assets/2021-09-20/556.svg,Chemical Space 556,,0.44217752697691876,-0.028262974702615507,55.76,198.22,5,Insert cool descriptions here if you want!,C10H14O4
assets/2021-09-20/557.svg,Chemical Space 557,,-0.7147761775977289,1.3286470142874263,54.37,110.07,6,Insert cool descriptions here if you want!,C5H2O3
assets/2021-09-20/558.svg,Chemical Space 558,,-2.1412217713114687,-0.6876283814575112,79.61,183.16,9,Insert cool descriptions here if you want!,C8H9NO4
assets/2021-09-20/559.svg,Chemical Space 559,,0.7858693279207494,1.5849279402659164,46.53,154.16,8,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/560.svg,Chemical Space 560,,0.9932154015225161,2.1083840348405256,55.76,182.18,2,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/561.svg,Chemical Space 561,,-2.4410981879646654,-3.1247975080836596,63.6,156.14,8,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/562.svg,Chemical Space 562,,1.453084806755524,0.2663968935790034,35.53,164.16,1,Insert cool descriptions here if you want!,C9H8O3
assets/2021-09-20/563.svg,Chemical Space 563,,5.013573645297785,-0.9609466266156746,26.3,150.18,2,Insert cool descriptions here if you want!,C9H10O2
assets/2021-09-20/564.svg,Chemical Space 564,,-2.0161178694293906,1.8980316591011814,55.76,188.22,4,Insert cool descriptions here if you want!,C9H16O4
assets/2021-09-20/565.svg,Chemical Space 565,,1.565604554401238,-2.2388471538142305,63.6,168.15,7,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/566.svg,Chemical Space 566,,-2.1775546166545623,3.1998627731115357,9.23,276.9,2,Insert cool descriptions here if you want!,C4H6BrIO
assets/2021-09-20/567.svg,Chemical Space 567,,1.1115878353805888,-0.2595897653313016,43.37,172.2,4,Insert cool descriptions here if you want!,C7H8O3S
assets/2021-09-20/568.svg,Chemical Space 568,,-1.8027358253843906,3.4856864481307808,20.23,153.02,9,Insert cool descriptions here if you want!,C4H9BrO
assets/2021-09-20/569.svg,Chemical Space 569,,-2.5313140919978228,-1.8806157668173873,43.37,154.16,3,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/570.svg,Chemical Space 570,,-2.273044910938595,-1.8286493391963479,63.6,170.16,1,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/571.svg,Chemical Space 571,,0.34834906110516356,1.4785092423336093,38.69,182.22,6,Insert cool descriptions here if you want!,C10H14O3
assets/2021-09-20/572.svg,Chemical Space 572,,-1.7675253162090583,-2.6902034005216966,63.6,170.16,5,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/573.svg,Chemical Space 573,,0.3457689683043278,0.14019531275646108,35.53,128.13,3,Insert cool descriptions here if you want!,C6H8O3
assets/2021-09-20/574.svg,Chemical Space 574,,0.27665517192024075,1.2179845413864097,63.6,142.11,7,Insert cool descriptions here if you want!,C6H6O4
assets/2021-09-20/575.svg,Chemical Space 575,,0.6077882088522762,0.2511272303698873,54.37,152.15,1,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/576.svg,Chemical Space 576,,3.6619240434402465,2.0650860517846197,29.46,152.19,0,Insert cool descriptions here if you want!,C9H12O2
assets/2021-09-20/577.svg,Chemical Space 577,,-2.1826382472465355,2.8342504216130386,17.07,56.06,0,Insert cool descriptions here if you want!,C3H4O
assets/2021-09-20/578.svg,Chemical Space 578,,-2.0134568382643936,4.596013109869886,23.06,31.03,9,Insert cool descriptions here if you want!,CH3O-
assets/2021-09-20/579.svg,Chemical Space 579,,-2.1514323507322484,-0.3721855775951851,68.12,199.21,2,Insert cool descriptions here if you want!,C9H13NO4
assets/2021-09-20/580.svg,Chemical Space 580,,0.357091931747797,-0.46122981370640415,43.37,164.16,4,Insert cool descriptions here if you want!,C9H8O3
assets/2021-09-20/581.svg,Chemical Space 581,,3.5673514288778887,2.0023742229002996,58.92,184.19,4,Insert cool descriptions here if you want!,C9H12O4
assets/2021-09-20/582.svg,Chemical Space 582,,0.5314892995496597,3.335492663689776,61.39,152.13,2,Insert cool descriptions here if you want!,C7H6NO3-
assets/2021-09-20/583.svg,Chemical Space 583,,-1.6679390715558944,-2.47187726325614,63.6,168.15,7,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/584.svg,Chemical Space 584,,-1.6455326150915925,-1.9864187653108727,72.83,202.21,2,Insert cool descriptions here if you want!,C9H14O5
assets/2021-09-20/585.svg,Chemical Space 585,,0.47149114654198543,-0.20125611653016326,63.6,170.16,6,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/586.svg,Chemical Space 586,,2.8342691747750477,1.5515488223111336,75.63,195.17,9,Insert cool descriptions here if you want!,C9H9NO4
assets/2021-09-20/587.svg,Chemical Space 587,,-2.641988364659764,0.582874348654635,34.14,176.21,2,Insert cool descriptions here if you want!,C11H12O2
assets/2021-09-20/588.svg,Chemical Space 588,,-1.3593273213939352,0.3845587726893121,37.3,102.13,9,Insert cool descriptions here if you want!,C5H10O2
assets/2021-09-20/589.svg,Chemical Space 589,,-2.3903343793226677,-3.0157768168090855,63.6,170.16,6,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/590.svg,Chemical Space 590,,-1.9432886306422483,2.8084845763768427,38.69,298.12,9,Insert cool descriptions here if you want!,C9H15IO3
assets/2021-09-20/591.svg,Chemical Space 591,,0.6378119120320979,1.2685152152484211,26.3,203.03,2,Insert cool descriptions here if you want!,C7H7BrO2
assets/2021-09-20/592.svg,Chemical Space 592,,-2.2805801562511996,2.656748059742653,34.14,86.09,2,Insert cool descriptions here if you want!,C4H6O2
assets/2021-09-20/593.svg,Chemical Space 593,,0.9542894836983148,0.5103233505220524,44.76,168.15,0,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/594.svg,Chemical Space 594,,-1.8364730311003281,-2.8286553417074303,63.6,156.14,5,Insert cool descriptions here if you want!,C7H8O4
assets/2021-09-20/595.svg,Chemical Space 595,,-2.250729012775343,-0.6647719264510032,54.37,196.23,3,Insert cool descriptions here if you want!,C9H8O3S
assets/2021-09-20/596.svg,Chemical Space 596,,4.578931863549504,-0.04166631455038455,86.99,198.17,9,Insert cool descriptions here if you want!,C9H10O5
assets/2021-09-20/597.svg,Chemical Space 597,,-1.7286294798574238,-0.7270764955084026,66.76,180.59,8,Insert cool descriptions here if you want!,C6H9ClO4
assets/2021-09-20/598.svg,Chemical Space 598,,-2.1337878685891565,-0.5980908620331276,66.76,158.15,9,Insert cool descriptions here if you want!,C7H10O4
assets/2021-09-20/599.svg,Chemical Space 599,,-2.6510831344131978,0.92777597005768,26.3,158.17,1,Insert cool descriptions here if you want!,C8H11FO2
assets/2021-09-20/600.svg,Chemical Space 600,,0.6209464761249206,1.405218516705268,37.3,110.11,1,Insert cool descriptions here if you want!,C6H6O2
assets/2021-09-20/601.svg,Chemical Space 601,,-2.4432858391076224,1.3640174889291703,44.76,212.25,9,Insert cool descriptions here if you want!,C11H16O4
assets/2021-09-20/602.svg,Chemical Space 602,,3.6620137356015148,1.4640474661802867,46.53,166.18,8,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/603.svg,Chemical Space 603,,-0.6765463671307067,0.22313852087742808,63.6,180.16,1,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/604.svg,Chemical Space 604,,-1.0714813962464766,-1.024432733812772,63.6,132.12,0,Insert cool descriptions here if you want!,C5H8O4
assets/2021-09-20/605.svg,Chemical Space 605,,1.1022089283503276,-0.4354320283674684,46.53,168.19,1,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/606.svg,Chemical Space 606,,4.811311526787572,-1.0779585616168845,46.53,180.2,0,Insert cool descriptions here if you want!,C10H12O3
assets/2021-09-20/607.svg,Chemical Space 607,,5.647121508447532,-0.8271223021436188,46.53,152.15,1,Insert cool descriptions here if you want!,C8H8O3
assets/2021-09-20/608.svg,Chemical Space 608,,-0.17463372868193217,-0.5759801446394606,63.6,152.1,7,Insert cool descriptions here if you want!,C7H4O4
assets/2021-09-20/609.svg,Chemical Space 609,,0.9681650617939462,-0.08821150835576332,63.6,154.12,2,Insert cool descriptions here if you want!,C7H6O4
assets/2021-09-20/610.svg,Chemical Space 610,,-2.2941694097680907,1.1457381377761635,44.76,170.16,2,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/611.svg,Chemical Space 611,,-1.4093220349583973,0.5613620763728964,63.6,150.1,1,Insert cool descriptions here if you want!,C5H7FO4
assets/2021-09-20/612.svg,Chemical Space 612,,-1.919429323677755,-1.50499127286277,55.76,172.18,7,Insert cool descriptions here if you want!,C8H12O4
assets/2021-09-20/613.svg,Chemical Space 613,,0.735859640680563,-0.347121976436818,68.12,197.19,8,Insert cool descriptions here if you want!,C9H11NO4
assets/2021-09-20/614.svg,Chemical Space 614,,-2.041329162409912,0.27635755072100043,55.76,172.18,7,Insert cool descriptions here if you want!,C8H12O4
assets/2021-09-20/615.svg,Chemical Space 615,,0.5550651943461988,-0.18447880307697415,58.89,167.16,2,Insert cool descriptions here if you want!,C8H9NO3
assets/2021-09-20/616.svg,Chemical Space 616,,5.268439274888238,-1.4537794604992762,70.38,179.17,1,Insert cool descriptions here if you want!,C9H9NO3
assets/2021-09-20/617.svg,Chemical Space 617,,0.43380092333797426,0.8454315566878902,63.32,139.15,2,Insert cool descriptions here if you want!,C7H9NO2
assets/2021-09-20/618.svg,Chemical Space 618,,4.464832626982621,-0.6969700472277005,55.76,261.07,5,Insert cool descriptions here if you want!,C9H9BrO4
assets/2021-09-20/619.svg,Chemical Space 619,,-1.770610289628489,-1.2945838165032595,26.3,148.59,9,Insert cool descriptions here if you want!,C6H9ClO2
assets/2021-09-20/620.svg,Chemical Space 620,,0.48257667206467414,0.7134149365105855,43.37,166.18,9,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/621.svg,Chemical Space 621,,-2.1698659338983206,-1.5456618094057961,54.37,166.18,5,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/622.svg,Chemical Space 622,,1.2496087770235424,-1.2856054349161372,43.37,138.12,4,Insert cool descriptions here if you want!,C7H6O3
assets/2021-09-20/623.svg,Chemical Space 623,,-2.5562661251263177,-2.1072742138809843,43.37,154.16,9,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/624.svg,Chemical Space 624,,4.002060152073031,0.1289991185356918,46.53,228.29,7,Insert cool descriptions here if you want!,C9H8O3S2
assets/2021-09-20/625.svg,Chemical Space 625,,-2.2857360900762695,-1.6449173177559826,55.76,186.21,4,Insert cool descriptions here if you want!,C9H14O4
assets/2021-09-20/626.svg,Chemical Space 626,,0.40327671935889764,0.0572438518787979,68.12,197.19,5,Insert cool descriptions here if you want!,C9H11NO4
assets/2021-09-20/627.svg,Chemical Space 627,,-2.8087444753604167,1.8317031473314531,26.3,152.19,8,Insert cool descriptions here if you want!,C9H12O2
assets/2021-09-20/628.svg,Chemical Space 628,,-1.6704442194875144,-2.1253298912264955,63.6,154.12,4,Insert cool descriptions here if you want!,C7H6O4
assets/2021-09-20/629.svg,Chemical Space 629,,-2.6137520880442615,-1.4095981608259847,54.37,154.16,9,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/630.svg,Chemical Space 630,,-2.333340225065084,0.4321776514488527,52.6,226.25,5,Insert cool descriptions here if you want!,C10H10O4S
assets/2021-09-20/631.svg,Chemical Space 631,,-1.8909365146073223,-1.2748328265019078,63.6,168.15,9,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/632.svg,Chemical Space 632,,-0.1743358404758872,2.014837970693493,43.37,166.18,2,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/633.svg,Chemical Space 633,,0.1939782937823057,3.6826440244624705,71.28,185.18,2,Insert cool descriptions here if you want!,C8H11NO4
assets/2021-09-20/634.svg,Chemical Space 634,,-2.0868593860387934,2.6335826265984372,44.76,214.26,7,Insert cool descriptions here if you want!,C11H18O4
assets/2021-09-20/635.svg,Chemical Space 635,,0.33946641930492444,0.788564139213142,68.12,197.19,2,Insert cool descriptions here if you want!,C9H11NO4
assets/2021-09-20/636.svg,Chemical Space 636,,-0.05531878133041378,0.5495346344674672,34.14,150.18,6,Insert cool descriptions here if you want!,C9H10O2
assets/2021-09-20/637.svg,Chemical Space 637,,4.008306060333881,-0.4708142371671302,54.37,178.19,4,Insert cool descriptions here if you want!,C10H10O3
assets/2021-09-20/638.svg,Chemical Space 638,,-2.5383015495620347,0.9377888095564176,54.37,166.18,7,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/639.svg,Chemical Space 639,,0.7127765520626185,0.7564624986605551,55.76,196.2,0,Insert cool descriptions here if you want!,C10H12O4
assets/2021-09-20/640.svg,Chemical Space 640,,-2.2871626917683523,-0.9494743895532548,99.51,198.15,7,Insert cool descriptions here if you want!,C8H8NO5-
assets/2021-09-20/641.svg,Chemical Space 641,,0.6436748652864845,0.7997716434643173,57.53,168.19,8,Insert cool descriptions here if you want!,C9H12O3
assets/2021-09-20/642.svg,Chemical Space 642,,3.9993739910015838,-0.8618723114860335,52.6,180.16,1,Insert cool descriptions here if you want!,C9H8O4
assets/2021-09-20/643.svg,Chemical Space 643,,2.6614739718122835,-2.080621463879071,76.49,181.15,6,Insert cool descriptions here if you want!,C8H7NO4
assets/2021-09-20/644.svg,Chemical Space 644,,0.3201521654255414,0.1847887545230355,66.4,179.17,8,Insert cool descriptions here if you want!,C9H9NO3
assets/2021-09-20/645.svg,Chemical Space 645,,-0.46498764744192606,-0.0459918951380176,63.6,206.2,8,Insert cool descriptions here if you want!,C11H10O4
assets/2021-09-20/646.svg,Chemical Space 646,,-1.4901571811082006,-0.22919916554066608,46.53,185.01,3,Insert cool descriptions here if you want!,C5H6Cl2O3
assets/2021-09-20/647.svg,Chemical Space 647,,-1.6860009934678206,-0.4261672216635893,54.37,154.16,4,Insert cool descriptions here if you want!,C8H10O3
assets/2021-09-20/648.svg,Chemical Space 648,,-1.9755734972115413,0.3642723325571706,37.3,104.08,8,Insert cool descriptions here if you want!,C4H5FO2
assets/2021-09-20/649.svg,Chemical Space 649,,-2.0036000680736903,-0.2967085115361327,44.76,198.22,5,Insert cool descriptions here if you want!,C10H14O4
assets/2021-09-20/650.svg,Chemical Space 650,,1.2845625481175902,-1.421897688415857,63.6,200.22,8,Insert cool descriptions here if you want!,C8H8O4S
assets/2021-09-20/651.svg,Chemical Space 651,,-2.4292357498116255,-3.038095591947392,63.6,170.16,2,Insert cool descriptions here if you want!,C8H10O4
assets/2021-09-20/652.svg,Chemical Space 652,,0.7822417691147476,2.3560257389054367,34.14,162.19,8,Insert cool descriptions here if you want!,C10H10O2
assets/2021-09-20/653.svg,Chemical Space 653,,-2.151881893415325,-0.9093607705830563,63.6,166.13,5,Insert cool descriptions here if you want!,C8H6O4
assets/2021-09-20/654.svg,Chemical Space 654,,4.220579659318794,-0.988702772253903,63.6,212.23,0,Insert cool descriptions here if you want!,C9H8O4S
assets/2021-09-20/655.svg,Chemical Space 655,,0.42998032771321093,1.2497544077247043,92.78,183.16,4,Insert cool descriptions here if you want!,C8H9NO4
assets/2021-09-20/656.svg,Chemical Space 656,,-2.1448909822273556,-1.389695445748518,55.76,186.21,5,Insert cool descriptions here if you want!,C9H14O4
assets/2021-09-20/657.svg,Chemical Space 657,,-2.429489195349562,4.253964975191049,0.0,120.98,6,Insert cool descriptions here if you want!,C3H5Br
assets/2021-09-20/658.svg,Chemical Space 658,,-2.0080851297813394,0.5610144833376041,37.3,134.56,9,Insert cool descriptions here if you want!,C5H7ClO2
assets/2021-09-20/659.svg,Chemical Space 659,,4.954992181134547,-1.7079549711353699,66.43,179.15,5,Insert cool descriptions here if you want!,C9H7O4-
assets/2021-09-20/660.svg,Chemical Space 660,,-2.494582215724072,-0.6986049835692615,46.53,166.18,1,Insert cool descriptions here if you want!,C9H10O3
assets/2021-09-20/661.svg,Chemical Space 661,,0.06349488255678641,1.7365687851562648,46.53,182.22,1,Insert cool descriptions here if you want!,C10H14O3
assets/2021-09-20/662.svg,Chemical Space 662,,-2.7622126252777814,-0.14814102705779666,17.07,110.16,8,Insert cool descriptions here if you want!,C7H10O
assets/2021-09-20/663.svg,Chemical Space 663,,0.7803712222964434,-0.1693674102193157,63.6,168.15,1,Insert cool descriptions here if you want!,C8H8O4
assets/2021-09-20/664.svg,Chemical Space 664,,-2.6219849566796194,2.6040649784766576,17.07,120.15,5,Insert cool descriptions here if you want!,C8H8O
assets/2021-09-20/665.svg,Chemical Space 665,,0.6168229262424535,0.17748027590677765,63.6,182.17,1,Insert cool descriptions here if you want!,C9H10O4
assets/2021-09-20/666.svg,Chemical Space 666,,-2.335259232923796,0.7069559417487927,35.53,218.66,6,Insert cool descriptions here if you want!,C8H7ClO3S
assets/2021-09-20/667.svg,Chemical Space 667,,0.8758999137113787,-1.043728897735648,63.6,198.2,9,Insert cool descriptions here if you want!,C8H6O4S
assets/2021-09-20/668.svg,Chemical Space 668,,-1.8654884265980163,-1.6385753723000265,46.53,156.18,0,Insert cool descriptions here if you want!,C8H12O3
assets/2021-09-20/669.svg,Chemical Space 669,,-1.1800855914360782,0.31676578655896726,46.53,132.16,5,Insert cool descriptions here if you want!,C6H12O3
